toeplitz_prob,final_key_prob,reconciliation_prob,verify_digest_prob,qber_after_reconciliation,secure_key_length,t_verify,verification_passed,keys_match,n_mismatched_bits,elapsed_seconds,faults_fired,non_convergent,error,condition,run,fault_type,prob
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.026245594024658203,{},False,,verify_digest_0.05,29,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02314162254333496,{},False,,verify_digest_0.05,30,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.024608373641967773,{},False,,verify_digest_0.05,31,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02584052085876465,{},False,,verify_digest_0.05,32,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02619647979736328,{},False,,verify_digest_0.05,33,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.0230405330657959,{},False,,verify_digest_0.05,34,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.026105642318725586,{},False,,verify_digest_0.05,35,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.025751590728759766,{},False,,verify_digest_0.05,36,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02443861961364746,{},False,,verify_digest_0.05,37,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.025084972381591797,{},False,,verify_digest_0.05,38,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.024895191192626953,{},False,,verify_digest_0.05,39,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.02655315399169922,{},False,,verify_digest_0.05,40,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.024561166763305664,{},False,,verify_digest_0.05,41,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.022367000579833984,{},False,,verify_digest_0.05,42,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.023839235305786133,{},False,,verify_digest_0.05,43,verify_digest,0.05
0.0,0.0,0.0,0.05,0.0,186,32,True,True,0,0.026108980178833008,{},False,,verify_digest_0.05,44,verify_digest,0.05
